County.Code,County.Name,Test.Id,Test.Name,Grade,Students.Tested,Mean.Scale.Score,Count.Test.Grade,Pct.Test.Grade,Population,per.capita.income,median.household.income,median.family.income,Spend,ADAttend,Spend.Per.ADA
41,San Mateo,12,CST Integrated Math 2,13,173,324.2,5102,0.033908271,711622,45346,87633,104370,869797256,87369,9955
42,Santa Barbara,7,CST English-Language Arts,2,5279,349.5,464896,0.011355228,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,8,CST Mathematics,2,5275,369.2,464515,0.01135593,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,8,CST Mathematics,3,4794,388.2,443961,0.010798246,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,7,CST English-Language Arts,3,4771,336,441572,0.01080458,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,7,CST English-Language Arts,4,4568,368.4,428906,0.010650352,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,8,CST Mathematics,4,4599,387.5,433012,0.010620953,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,8,CST Mathematics,5,4597,376.7,432775,0.010622148,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,7,CST English-Language Arts,5,4574,357.8,429498,0.010649642,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,4589,356.6,431142,0.010643825,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,7,CST English-Language Arts,6,4687,360.6,434374,0.010790241,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,8,CST Mathematics,6,4707,362.8,436563,0.010781949,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,7,CST English-Language Arts,7,4527,362.4,431187,0.010498925,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,9,CST Algebra I,7,262,448.1,37803,0.006930667,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,8,CST Mathematics,7,4277,357.6,393811,0.01086054,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,29,CST History - Social Science Grade 8,8,4942,351.2,459125,0.010763953,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,4751,388.7,436071,0.010895015,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,9,CST Algebra I,8,2083,377,276039,0.007546035,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,7,CST English-Language Arts,8,4725,363.3,435491,0.010849822,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,11,CST Geometry,8,288,443.8,29035,0.009919063,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,28,CST General Mathematics,8,2568,327.7,145549,0.017643543,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,28,CST General Mathematics,9,867,298.9,45052,0.019244429,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,11,CST Geometry,9,1413,354.6,144063,0.009808209,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,7,CST English-Language Arts,9,4753,360.9,463236,0.010260429,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,13,CST Algebra II,9,258,422.6,32400,0.007962963,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,9,CST Algebra I,9,2240,304.5,243349,0.009204887,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,24,CST Integrated/Coordinated Science 1,9,124,342.4,33944,0.003653076,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,22,CST Earth Science,9,2199,332.4,133961,0.016415225,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,20,CST Biology,9,964,371.1,228962,0.004210306,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,21,CST Chemistry,9,76,348.5,5365,0.01416589,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,23,CST Physics,9,728,359,14112,0.051587302,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,18,CST World History,9,287,299.8,35087,0.008179668,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,18,CST World History,10,4330,345.4,422893,0.010238997,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,23,CST Physics,10,194,331,9902,0.019592002,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,21,CST Chemistry,10,882,362.6,136209,0.006475343,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,20,CST Biology,10,2694,344.5,228138,0.011808642,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,22,CST Earth Science,10,161,318.6,30649,0.005253026,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,4686,351.9,451374,0.010381635,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,9,CST Algebra I,10,1315,293.5,104567,0.012575669,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,13,CST Algebra II,10,1365,343.1,131448,0.010384334,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,7,CST English-Language Arts,10,4782,347.2,455362,0.010501535,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,11,CST Geometry,10,1316,299.9,156167,0.008426876,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,10,CST Integrated Math 1,10,16,291.8,5965,0.002682313,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,15,CST Summative High School Mathematics,10,217,405.9,24757,0.008765198,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,15,CST Summative High School Mathematics,11,1350,351.3,124304,0.010860471,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,10,CST Integrated Math 1,11,57,296.7,6318,0.009021842,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,11,CST Geometry,11,656,282.4,78308,0.008377177,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,7,CST English-Language Arts,11,4717,342.7,440115,0.010717653,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,13,CST Algebra II,11,987,299.7,122079,0.008084929,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,9,CST Algebra I,11,691,287.1,49868,0.013856581,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,24,CST Integrated/Coordinated Science 1,11,351,340.3,7963,0.044078865,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,22,CST Earth Science,11,382,324.1,42331,0.009024119,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,19,CST U.S. History,11,4675,341.2,447386,0.010449589,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,20,CST Biology,11,1036,360.7,99776,0.010383258,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,21,CST Chemistry,11,973,341.9,133804,0.00727183,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,23,CST Physics,11,355,369,56726,0.006258153,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,18,CST World History,11,281,293.8,16163,0.017385386,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,18,CST World History,13,4898,340.2,474255,0.010327777,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,22,CST Earth Science,13,2742,330.4,206991,0.013246953,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,21,CST Chemistry,13,1931,351.6,275452,0.007010296,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,10,CST Integrated Math 1,13,75,296.3,13486,0.005561323,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,24,CST Integrated/Coordinated Science 1,13,485,340.7,46386,0.010455741,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,23,CST Physics,13,1277,357.6,80833,0.015798003,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,13,CST Algebra II,13,2611,334.6,286737,0.009105905,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,28,CST General Mathematics,13,3435,320.4,190615,0.018020617,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,9,CST Algebra I,13,6591,329.1,711705,0.009260859,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,15,CST Summative High School Mathematics,13,1575,359.6,149987,0.01050091,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,20,CST Biology,13,4694,353.6,556893,0.008428908,419793,30330,61896,71695,538229795,60673,8871
42,Santa Barbara,11,CST Geometry,13,3673,329.1,407658,0.009010003,419793,30330,61896,71695,538229795,60673,8871
43,Santa Clara,7,CST English-Language Arts,2,21386,383.8,464896,0.046001686,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,8,CST Mathematics,2,21364,416.1,464515,0.045992056,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,8,CST Mathematics,3,20732,428.6,443961,0.046697796,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,7,CST English-Language Arts,3,20639,367.7,441572,0.04673983,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,7,CST English-Language Arts,4,19864,395.7,428906,0.046313178,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,8,CST Mathematics,4,19994,421.2,433012,0.04617424,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,8,CST Mathematics,5,19411,424.6,432775,0.044852406,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,19332,390.8,431142,0.044839055,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,7,CST English-Language Arts,5,19301,385,429498,0.04493851,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,7,CST English-Language Arts,6,19530,383.5,434374,0.044961255,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,8,CST Mathematics,6,19610,392.9,436563,0.044919061,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,8,CST Mathematics,7,15714,383.1,393811,0.03990239,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,7,CST English-Language Arts,7,18446,386.8,431187,0.042779583,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,9,CST Algebra I,7,2729,468.6,37803,0.072190038,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,9,CST Algebra I,8,12188,375.4,276039,0.044153181,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,13,CST Algebra II,8,29,491.7,680,0.042647059,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,29,CST History - Social Science Grade 8,8,19349,374.4,459125,0.042143207,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,7,CST English-Language Arts,8,18455,385,435491,0.042377454,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,11,CST Geometry,8,2417,461.4,29035,0.08324436,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,28,CST General Mathematics,8,4422,320,145549,0.030381521,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,18456,427.3,436071,0.042323383,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,22,CST Earth Science,9,1837,336.9,133961,0.013712946,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,24,CST Integrated/Coordinated Science 1,9,2163,305,33944,0.063722602,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,25,CST Integrated/Coordinated Science 2,9,12,238.3,1351,0.008882309,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,23,CST Physics,9,1095,365,14112,0.077593537,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,18,CST World History,9,1671,380.7,35087,0.047624476,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,28,CST General Mathematics,9,852,271.3,45052,0.01891148,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,15,CST Summative High School Mathematics,9,137,491,809,0.16934487,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,11,CST Geometry,9,7132,372.5,144063,0.049506119,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,20,CST Biology,9,12002,383.2,228962,0.052419179,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,21,CST Chemistry,9,456,385.3,5365,0.08499534,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,7,CST English-Language Arts,9,18851,379.6,463236,0.04069416,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,13,CST Algebra II,9,2446,435.2,32400,0.075493827,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,9,CST Algebra I,9,8443,310.7,243349,0.034695026,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,9,CST Algebra I,10,3269,283.5,104567,0.031262253,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,13,CST Algebra II,10,6178,364.5,131448,0.046999574,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,7,CST English-Language Arts,10,18615,363.7,455362,0.040879564,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,21,CST Chemistry,10,8269,368.3,136209,0.060708176,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,14,CST Integrated Math 3,10,18,383.1,153,0.117647059,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,20,CST Biology,10,7592,348.1,228138,0.033278104,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,11,CST Geometry,10,6172,302,156167,0.039521794,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,15,CST Summative High School Mathematics,10,2328,433.3,24757,0.094034011,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,18,CST World History,10,16858,364.3,422893,0.039863512,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,18408,377.2,451374,0.040782145,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,23,CST Physics,10,473,369.7,9902,0.047768128,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,24,CST Integrated/Coordinated Science 1,10,385,289.9,4401,0.087480118,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,22,CST Earth Science,10,733,325.1,30649,0.023915952,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,22,CST Earth Science,11,614,329.7,42331,0.014504736,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,24,CST Integrated/Coordinated Science 1,11,599,297.9,7963,0.075222906,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,23,CST Physics,11,4014,372.9,56726,0.070761203,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,18,CST World History,11,439,292,16163,0.027160799,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,15,CST Summative High School Mathematics,11,7294,388.8,124304,0.058678723,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,19,CST U.S. History,11,18347,361.8,447386,0.04100933,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,11,CST Geometry,11,2939,273.7,78308,0.037531287,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,12,CST Integrated Math 2,11,11,272.7,3364,0.003269917,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,20,CST Biology,11,4793,370.4,99776,0.048037604,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,21,CST Chemistry,11,5241,345,133804,0.039169233,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,7,CST English-Language Arts,11,18336,358.2,440115,0.041661838,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,13,CST Algebra II,11,4924,300.2,122079,0.040334537,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,9,CST Algebra I,11,1611,280.6,49868,0.032305286,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,13,CST Algebra II,13,13577,354.2,286737,0.047350011,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,11,CST Geometry,13,18660,345.3,407658,0.045773663,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,9,CST Algebra I,13,28240,349.4,711705,0.039679362,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,22,CST Earth Science,13,3184,332.8,206991,0.015382311,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,21,CST Chemistry,13,13966,360.1,275452,0.050702119,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,12,CST Integrated Math 2,13,15,266.1,5102,0.002940024,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,14,CST Integrated Math 3,13,30,394.6,769,0.039011704,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,28,CST General Mathematics,13,5274,312.3,190615,0.027668337,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,15,CST Summative High School Mathematics,13,9759,400.9,149987,0.065065639,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,20,CST Biology,13,24387,369.8,556893,0.043791177,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,18,CST World History,13,18968,364.4,474255,0.039995361,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,23,CST Physics,13,5582,371.1,80833,0.069055955,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,25,CST Integrated/Coordinated Science 2,13,13,240.7,3742,0.003474078,1762754,40698,89064,103255,2325900463,249919,9307
43,Santa Clara,24,CST Integrated/Coordinated Science 1,13,3147,301.8,46386,0.067843746,1762754,40698,89064,103255,2325900463,249919,9307
44,Santa Cruz,7,CST English-Language Arts,2,3114,342.1,464896,0.006698272,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,8,CST Mathematics,2,3117,368.9,464515,0.006710225,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,8,CST Mathematics,3,2930,380.6,443961,0.006599679,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,7,CST English-Language Arts,3,2919,333.6,441572,0.006610473,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,7,CST English-Language Arts,4,2811,367.6,428906,0.006553884,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,8,CST Mathematics,4,2844,375.5,433012,0.006567947,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,8,CST Mathematics,5,2734,383.2,432775,0.00631737,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,7,CST English-Language Arts,5,2693,363.5,429498,0.006270111,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,2702,361.6,431142,0.006267077,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,7,CST English-Language Arts,6,2701,362,434374,0.006218144,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,8,CST Mathematics,6,2716,353.2,436563,0.006221324,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,8,CST Mathematics,7,2383,349.6,393811,0.006051126,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,7,CST English-Language Arts,7,2642,370.5,431187,0.006127272,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,9,CST Algebra I,7,263,426.1,37803,0.00695712,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,9,CST Algebra I,8,1185,357,276039,0.004292872,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,13,CST Algebra II,8,18,399.7,680,0.026470588,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,7,CST English-Language Arts,8,2708,363.5,435491,0.006218269,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,29,CST History - Social Science Grade 8,8,2867,350.5,459125,0.006244487,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,28,CST General Mathematics,8,1451,329.6,145549,0.009969151,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,11,CST Geometry,8,192,424,29035,0.006612709,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,2690,392.3,436071,0.00616872,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,24,CST Integrated/Coordinated Science 1,9,766,307.7,33944,0.02256658,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,23,CST Physics,9,69,375.3,14112,0.004889456,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,18,CST World History,9,53,318,35087,0.001510531,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,12,CST Integrated Math 2,9,28,443.2,236,0.118644068,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,20,CST Biology,9,1306,378.9,228962,0.005704003,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,22,CST Earth Science,9,161,329.1,133961,0.001201842,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,11,CST Geometry,9,730,337.8,144063,0.005067228,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,28,CST General Mathematics,9,574,295.4,45052,0.012740833,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,7,CST English-Language Arts,9,2841,363.8,463236,0.006132943,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,13,CST Algebra II,9,182,383.7,32400,0.005617284,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,9,CST Algebra I,9,1354,312.1,243349,0.005564025,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,2715,355.4,451374,0.006014968,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,9,CST Algebra I,10,566,284.3,104567,0.005412798,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,13,CST Algebra II,10,774,323.4,131448,0.00588826,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,7,CST English-Language Arts,10,2746,344.9,455362,0.006030367,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,15,CST Summative High School Mathematics,10,167,390.5,24757,0.006745567,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,11,CST Geometry,10,955,289.5,156167,0.006115248,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,22,CST Earth Science,10,135,351.4,30649,0.004404711,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,21,CST Chemistry,10,763,361.3,136209,0.005601686,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,20,CST Biology,10,1109,335.9,228138,0.004861093,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,18,CST World History,10,2465,341.6,422893,0.005828898,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,23,CST Physics,10,136,357.9,9902,0.013734599,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,24,CST Integrated/Coordinated Science 1,10,35,303.3,4401,0.007952738,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,25,CST Integrated/Coordinated Science 2,10,14,246.3,1413,0.009907997,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,26,CST Integrated/Coordinated Science 3,11,12,262,874,0.013729977,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,24,CST Integrated/Coordinated Science 1,11,101,340.5,7963,0.012683662,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,23,CST Physics,11,389,359,56726,0.006857526,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,18,CST World History,11,76,281.3,16163,0.004702097,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,20,CST Biology,11,467,375.9,99776,0.004680484,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,21,CST Chemistry,11,775,320.3,133804,0.005792054,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,22,CST Earth Science,11,263,323.5,42331,0.006212941,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,11,CST Geometry,11,336,282.5,78308,0.004290749,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,19,CST U.S. History,11,2701,338.4,447386,0.006037292,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,15,CST Summative High School Mathematics,11,757,344.1,124304,0.006089909,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,7,CST English-Language Arts,11,2694,341.4,440115,0.006121127,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,13,CST Algebra II,11,768,279.7,122079,0.006291008,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,9,CST Algebra I,11,421,270.7,49868,0.008442288,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,13,CST Algebra II,13,1742,311.3,286737,0.006075254,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,28,CST General Mathematics,13,2025,320,190615,0.010623508,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,15,CST Summative High School Mathematics,13,933,352.9,149987,0.006220539,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,9,CST Algebra I,13,3789,325.6,711705,0.005323835,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,11,CST Geometry,13,2213,316.1,407658,0.00542857,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,24,CST Integrated/Coordinated Science 1,13,902,311.2,46386,0.019445522,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,22,CST Earth Science,13,559,331.9,206991,0.002700601,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,20,CST Biology,13,2882,361.8,556893,0.005175141,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,12,CST Integrated Math 2,13,29,436.8,5102,0.005684045,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,21,CST Chemistry,13,1548,340.7,275452,0.005619854,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,18,CST World History,13,2594,339.9,474255,0.005469631,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,25,CST Integrated/Coordinated Science 2,13,14,246.3,3742,0.003741315,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,23,CST Physics,13,594,360.6,80833,0.007348484,259402,32975,66030,80572,321957824,32690,9849
44,Santa Cruz,26,CST Integrated/Coordinated Science 3,13,12,262,952,0.012605042,259402,32975,66030,80572,321957824,32690,9849
45,Shasta,7,CST English-Language Arts,2,1879,360.5,464896,0.004041764,177231,23691,44058,55250,201208434,21821,9221
45,Shasta,8,CST Mathematics,2,1874,380.5,464515,0.004034315,177231,23691,44058,55250,201208434,21821,9221
45,Shasta,8,CST Mathematics,3,1834,393.9,443961,0.004130993,177231,23691,44058,55250,201208434,21821,9221
45,Shasta,7,CST English-Language Arts,3,1813,350,441572,0.004105786,177231,23691,44058,55250,201208434,21821,9221
45,Shasta,7,CST English-Language Arts,4,1856,373.5,428906,0.004327288,177231,23691,44058,55250,201208434,21821,9221
45,Shasta,8,CST Mathematics,4,1863,382.8,433012,0.004302421,177231,23691,44058,55250,201208434,21821,9221
45,Shasta,8,CST Mathematics,5,1899,381.6,432775,0.004387961,177231,23691,44058,55250,201208434,21821,9221
45,Shasta,7,CST English-Language Arts,5,1892,367.8,429498,0.004405143,177231,23691,44058,55250,201208434,21821,9221
45,Shasta,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,1897,370.6,431142,0.004399942,177231,23691,44058,55250,201208434,21821,9221
45,Shasta,8,CST Mathematics,6,1812,355.8,436563,0.004150604,177231,23691,44058,55250,201208434,21821,9221
